Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:06:01.386471
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:06:16.424992
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:06:31.465221
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:06:46.507386
True,False,False,False,True,False,False,5,5,13,-54,False,2023-12-16 17:07:01.561601
True,False,False,False,True,False,True,7,2,7,-31,False,2023-12-16 17:07:16.601282
True,True,False,False,True,False,True,2,1,2,-12,False,2023-12-16 17:07:31.640730
True,True,False,False,True,True,True,6,1,2,-13,False,2023-12-16 17:07:46.680519
True,True,False,False,False,True,True,5,2,3,-16,False,2023-12-16 17:08:01.759997
True,True,False,True,False,True,True,4,1,1,-9,False,2023-12-16 17:08:16.802367
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:08:31.838949
False,False,False,False,False,False,False,0,6,17,-68,False,2023-12-16 17:08:46.897280
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 17:09:01.959713
True,False,False,False,False,False,False,0,5,12,-49,False,2023-12-16 17:09:17.009535
True,False,True,False,False,False,False,3,5,12,-50,False,2023-12-16 17:09:32.061386
True,False,True,False,False,False,True,7,3,8,-35,False,2023-12-16 17:09:47.110361
True,False,True,False,True,False,True,5,2,7,-32,False,2023-12-16 17:10:02.174364
True,False,True,False,True,False,False,7,4,11,-47,False,2023-12-16 17:10:17.223212
True,False,True,False,False,False,False,5,5,12,-50,False,2023-12-16 17:10:32.275156
True,True,True,False,False,False,False,2,4,8,-35,False,2023-12-16 17:10:47.332617
True,True,True,False,False,True,False,6,1,2,-12,False,2023-12-16 17:11:02.377779
True,True,True,False,True,True,False,5,1,2,-13,False,2023-12-16 17:11:17.436385
True,True,True,True,True,True,False,4,0,0,4,True,2023-12-16 17:11:32.482197
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:11:47.528410
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:12:02.574951
True,False,False,True,False,False,False,4,5,12,-50,False,2023-12-16 17:12:17.625121
True,True,False,True,False,False,False,2,4,7,-31,False,2023-12-16 17:12:32.667535
True,True,False,True,False,False,True,7,1,1,-8,False,2023-12-16 17:12:47.727054
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:13:02.787466
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:13:17.839286
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:13:32.878652
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:13:47.953144
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 17:14:02.995825
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-16 17:14:18.041000
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:14:33.099115
True,True,False,False,False,False,True,4,2,3,-15,False,2023-12-16 17:14:48.139082
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:15:03.190487
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:15:18.231828
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:15:33.271359
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:15:48.307288
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:16:03.349230
True,True,False,False,False,False,False,2,5,9,-38,False,2023-12-16 17:16:18.389307
False,True,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:16:33.441093
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-16 17:16:48.476837
False,True,False,True,False,True,False,4,2,6,-27,False,2023-12-16 17:17:03.518677
False,True,False,True,False,True,True,7,2,6,-28,False,2023-12-16 17:17:18.574991
False,True,False,True,True,True,True,5,1,5,-25,False,2023-12-16 17:17:33.623431
True,True,False,True,True,True,True,1,0,0,4,True,2023-12-16 17:17:48.670361
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:18:03.711008
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:18:18.764318
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 17:18:33.803427
True,False,False,True,False,True,False,4,2,6,-27,False,2023-12-16 17:18:48.843325
True,True,False,True,False,True,False,2,1,1,-8,False,2023-12-16 17:19:03.881406
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-16 17:19:18.925836
False,False,False,False,False,False,False,0,6,17,-68,False,2023-12-16 17:19:33.983520
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:19:49.021359
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 17:20:04.065701
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-16 17:20:19.115086
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:20:34.155100
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:20:49.206777
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:21:04.246188
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:21:19.287381
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:21:34.334491
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 17:21:49.385256
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-16 17:22:04.421209
True,True,False,False,False,False,False,6,2,3,-14,False,2023-12-16 17:22:19.458640
True,True,False,False,True,False,False,5,3,6,-27,False,2023-12-16 17:22:34.503184
True,True,False,False,True,False,True,7,1,2,-12,False,2023-12-16 17:22:49.543672
True,True,False,False,True,True,True,6,1,2,-13,False,2023-12-16 17:23:04.586997
True,True,False,True,True,True,True,4,0,0,4,True,2023-12-16 17:23:19.648277
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:23:34.686306
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:23:49.729437
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 17:24:04.778599
True,False,False,False,True,True,False,5,2,7,-31,False,2023-12-16 17:24:19.830993
True,True,False,False,True,True,False,2,1,2,-12,False,2023-12-16 17:24:34.870678
True,True,False,True,True,True,False,4,0,0,5,True,2023-12-16 17:24:49.911385
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:25:04.956335
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 17:25:19.992031
True,True,False,False,False,False,False,2,3,5,-22,False,2023-12-16 17:25:35.034264
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:25:50.074599
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:26:05.117172
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:26:20.160563
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:26:35.205348
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:26:50.247763
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:27:05.290054
True,True,False,False,False,False,False,2,5,9,-38,False,2023-12-16 17:27:20.327094
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:27:35.375977
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:27:50.423801
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:28:05.479430
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:28:20.522849
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:28:35.587075
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:28:50.629045
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 17:29:05.664501
False,False,False,False,False,False,True,1,4,13,-53,False,2023-12-16 17:29:20.719097
True,False,False,False,False,False,True,1,3,8,-34,False,2023-12-16 17:29:35.761060
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-16 17:29:50.799847
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:30:05.847888
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:30:20.894305
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:30:35.935253
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:30:50.979175
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:31:06.026712
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 17:31:21.068928
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:31:36.117314
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:31:51.165925
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:32:06.211418
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:32:21.251153
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:32:36.295692
False,False,False,False,False,False,True,7,4,13,-53,False,2023-12-16 17:32:51.349368
False,True,False,False,False,False,True,2,3,8,-34,False,2023-12-16 17:33:06.403052
False,True,False,True,False,False,True,4,2,6,-27,False,2023-12-16 17:33:21.445338
False,True,True,True,False,False,True,3,1,5,-24,False,2023-12-16 17:33:36.491071
False,True,True,True,False,True,True,6,1,5,-25,False,2023-12-16 17:33:51.542217
True,True,True,True,False,True,True,1,1,1,-10,False,2023-12-16 17:34:06.578948
True,True,True,True,True,True,True,5,0,0,3,False,2023-12-16 17:34:21.623277
True,True,True,True,True,False,True,6,0,0,4,True,2023-12-16 17:34:36.664398
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:34:51.713147
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 17:35:06.753923
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 17:35:21.797162
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:35:36.834405
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:35:51.879054
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:36:06.926857
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:36:21.965298
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 17:36:37.006748
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:36:52.051072
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 17:37:07.096439
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:37:22.145785
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:37:37.182329
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:37:52.226755
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:38:07.273495
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:38:22.325344
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 17:38:37.364368
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 17:38:52.407135
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:39:07.446057
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:39:22.509637
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:39:37.553834
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:39:52.601438
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 17:40:07.643776
True,False,False,False,False,False,False,1,4,10,-41,False,2023-12-16 17:40:22.679297
True,True,False,False,False,False,False,2,3,5,-22,False,2023-12-16 17:40:37.725351
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 17:40:52.762556
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 17:41:07.801775
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 17:41:22.842104
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-16 17:41:37.878629
False,False,False,False,True,False,False,5,6,18,-73,False,2023-12-16 17:41:52.923310
True,False,False,False,True,False,False,1,4,11,-46,False,2023-12-16 17:42:07.980347
True,False,False,True,True,False,False,4,3,9,-39,False,2023-12-16 17:42:23.031167
True,False,False,True,True,False,False,0,3,9,-39,False,2023-12-16 17:42:38.081381
True,False,False,True,True,False,True,7,1,5,-24,False,2023-12-16 17:42:53.134763
True,False,False,True,True,True,True,6,1,5,-25,False,2023-12-16 17:43:08.170942
True,True,False,True,True,True,True,2,0,0,4,True,2023-12-16 17:43:23.209948
False,False,False,False,True,False,False,5,4,14,-57,False,2023-12-16 17:43:38.251258
False,True,False,False,True,False,False,2,4,11,-46,False,2023-12-16 17:43:53.297381
False,True,False,False,True,True,False,6,2,7,-31,False,2023-12-16 17:44:08.345252
False,True,False,False,False,True,False,5,3,8,-34,False,2023-12-16 17:44:23.387125
True,True,False,False,False,True,False,1,2,3,-15,False,2023-12-16 17:44:38.430312
True,True,False,False,True,True,False,5,1,2,-12,False,2023-12-16 17:44:53.483932
True,True,False,True,True,True,False,4,0,0,5,True,2023-12-16 17:45:08.527340
False,False,False,False,True,False,False,5,5,16,-65,False,2023-12-16 17:45:23.568078
True,False,False,False,True,False,False,1,4,11,-46,False,2023-12-16 17:45:38.613813
True,True,False,False,True,False,False,2,4,6,-27,False,2023-12-16 17:45:53.655453
True,True,False,False,True,True,False,6,1,2,-12,False,2023-12-16 17:46:08.713405
True,True,False,True,True,True,False,4,0,0,5,True,2023-12-16 17:46:23.750853
False,False,False,False,True,False,False,5,5,16,-65,False,2023-12-16 17:46:38.789718
False,False,False,False,True,False,True,7,0,0,8,True,2023-12-16 17:46:53.835160
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:47:08.879142
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:47:23.924219
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:47:38.973308
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:47:54.014836
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:48:09.069323
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:48:24.112063
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:48:39.149226
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:48:54.197470
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:49:09.238576
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:49:24.275544
False,True,False,False,False,False,False,2,0,0,9,True,2023-12-16 17:49:39.355708
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:49:54.398875
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:50:09.445034
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:50:24.487330
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:50:39.531554
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:50:54.611068
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:51:09.653305
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:51:24.690786
True,False,False,False,False,False,False,1,0,0,9,True,2023-12-16 17:51:39.737428
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:51:54.797323
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:52:09.837231
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:52:24.879827
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:52:39.921260
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:52:54.961559
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:53:10.007944
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:53:25.043497
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:53:40.087690
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:53:55.131816
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:54:10.187820
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:54:25.229222
False,False,True,False,False,False,False,3,0,0,9,True,2023-12-16 17:54:40.268502
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:54:55.318452
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:55:10.358860
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:55:25.403254
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:55:40.442778
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:55:55.493002
False,False,False,True,False,False,False,4,0,0,9,True,2023-12-16 17:56:10.546324
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:56:25.591849
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:56:40.664258
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:56:55.707558
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:57:10.759481
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:57:25.817440
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:57:40.859502
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:57:55.903953
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:58:10.949102
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:58:25.995144
False,False,False,False,False,True,False,6,0,0,9,True,2023-12-16 17:58:41.034681
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:58:56.079974
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:59:11.127641
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:59:26.169230
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:59:41.211489
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 17:59:56.279674
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:00:11.323129
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:00:26.362821
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:00:41.403131
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:00:56.443867
False,True,False,False,False,False,False,2,0,0,9,True,2023-12-16 18:01:11.485214
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:01:26.523763
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:01:41.573265
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:01:56.615694
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:02:11.665012
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:02:26.703985
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:02:41.743581
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:02:56.801065
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:03:11.852079
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:03:26.890309
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:03:41.933938
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:03:56.982466
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:04:12.039672
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:04:27.083044
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:04:42.121207
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:04:57.163037
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:05:12.206717
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:05:27.251494
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:05:42.312115
False,False,False,True,False,False,False,4,0,0,9,True,2023-12-16 18:05:57.385489
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:06:12.427644
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:06:27.477481
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:06:42.512367
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:06:57.551019
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:07:12.587579
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:07:27.627305
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:07:42.668292
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:07:57.711100
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:08:12.757246
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:08:27.792054
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:08:42.833341
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:08:57.875789
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:09:12.911364
False,False,False,False,False,False,True,7,0,0,9,True,2023-12-16 18:09:27.953101
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:09:42.997221
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:09:58.046961
False,False,False,False,False,True,False,6,0,0,9,True,2023-12-16 18:10:13.098236
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:10:28.145008
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:10:43.188578
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:10:58.241002
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:11:13.287354
False,False,True,False,False,False,False,3,0,0,9,True,2023-12-16 18:11:28.334429
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:11:43.382320
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:11:58.425282
False,False,True,False,False,False,False,3,0,0,9,True,2023-12-16 18:12:13.478453
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:12:28.518695
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:12:43.561276
False,False,False,False,False,False,False,0,0,0,10,True,2023-12-16 18:12:58.609290
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:13:13.652088
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:13:28.699303
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:13:43.744616
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:13:58.784352
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:14:13.821240
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:14:28.863529
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:14:43.932335
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:14:58.982586
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:15:14.026550
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:15:29.107985
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:15:44.150563
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:15:59.195998
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:16:14.239141
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:16:29.283411
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:16:44.335593
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:16:59.381179
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:17:14.415876
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:17:29.456403
False,False,False,False,False,True,False,6,0,0,9,True,2023-12-16 18:17:44.500788
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:17:59.541149
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:18:14.580823
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:18:29.619887
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:18:44.672579
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:18:59.711872
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:19:14.761261
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:19:29.807254
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:19:44.847516
False,False,False,False,True,False,False,5,0,0,9,True,2023-12-16 18:19:59.898803
